Codi_Districte,Preu_mitja_habitatge,Nom_Districte,Trimestre,Nom_Barri,Valor,Codi_Barri,_id,Any
6,Total. Milers d'euros,Gràcia,3,el Camp d'en Grassot i Gràcia Nova,334.2,32,908,2021
7,Total. Milers d'euros,Horta-Guinardó,3,el Baix Guinardó,298.0,33,909,2021
7,Total. Milers d'euros,Horta-Guinardó,3,Can Baró,318.8,34,910,2021
7,Total. Milers d'euros,Horta-Guinardó,3,el Guinardó,266.2,35,911,2021
7,Total. Milers d'euros,Horta-Guinardó,3,la Font d'en Fargues,297.1,36,912,2021
8,Nou. Milers d'euros,Nou Barris,3,la Guineueta,--,48,997,2021
7,Total. Milers d'euros,Horta-Guinardó,3,el Carmel,135.0,37,913,2021
7,Total. Milers d'euros,Horta-Guinardó,3,la Teixonera,128.1,38,914,2021
7,Total. Milers d'euros,Horta-Guinardó,3,Sant Genís dels Agudells,182.6,39,915,2021
7,Total. Milers d'euros,Horta-Guinardó,3,Montbau,138.4,40,916,2021
7,Total. Milers d'euros,Horta-Guinardó,3,la Vall d'Hebron,205.7,41,917,2021
7,Total. Milers d'euros,Horta-Guinardó,3,la Clota,--,42,918,2021
7,Total. Milers d'euros,Horta-Guinardó,3,Horta,203.1,43,919,2021
8,Total. Milers d'euros,Nou Barris,3,Vilapicina i la Torre Llobeta,205.9,44,920,2021
8,Total. Milers d'euros,Nou Barris,3,Porta,173.1,45,921,2021
8,Total. Milers d'euros,Nou Barris,3,el Turó de la Peira,196.5,46,922,2021
8,Total. Milers d'euros,Nou Barris,3,Can Peguera,--,47,923,2021
8,Total. Milers d'euros,Nou Barris,3,la Guineueta,216.9,48,924,2021
8,Total. Milers d'euros,Nou Barris,3,Canyelles,131.8,49,925,2021
8,Total. Milers d'euros,Nou Barris,3,les Roquetes,105.0,50,926,2021
8,Total. Milers d'euros,Nou Barris,3,Verdun,165.0,51,927,2021
8,Total. Milers d'euros,Nou Barris,3,la Prosperitat,197.1,52,928,2021
8,Total. Milers d'euros,Nou Barris,3,la Trinitat Nova,86.3,53,929,2021
8,Total. Milers d'euros,Nou Barris,3,Torre Baró,--,54,930,2021
8,Total. Milers d'euros,Nou Barris,3,Ciutat Meridiana,94.0,55,931,2021
8,Total. Milers d'euros,Nou Barris,3,Vallbona,--,56,932,2021
9,Total. Milers d'euros,Sant Andreu,3,la Trinitat Vella,126.2,57,933,2021
9,Total. Milers d'euros,Sant Andreu,3,Baró de Viver,--,58,934,2021
9,Total. Milers d'euros,Sant Andreu,3,el Bon Pastor,145.9,59,935,2021
9,Total. Milers d'euros,Sant Andreu,3,Sant Andreu,353.6,60,936,2021
9,Total. Milers d'euros,Sant Andreu,3,la Sagrera,202.3,61,937,2021
9,Total. Milers d'euros,Sant Andreu,3,el Congrés i els Indians,271.5,62,938,2021
9,Total. Milers d'euros,Sant Andreu,3,Navas,256.1,63,939,2021
10,Total. Milers d'euros,Sant Martí,3,el Camp de l'Arpa del Clot,260.0,64,940,2021
8,Nou. Milers d'euros,Nou Barris,3,Canyelles,--,49,998,2021
10,Total. Milers d'euros,Sant Martí,3,el Clot,259.9,65,941,2021
10,Total. Milers d'euros,Sant Martí,3,el Parc i la Llacuna del Poblenou,430.3,66,942,2021
10,Total. Milers d'euros,Sant Martí,3,la Vila Olímpica del Poblenou,526.8,67,943,2021
10,Total. Milers d'euros,Sant Martí,3,el Poblenou,367.8,68,944,2021
10,Total. Milers d'euros,Sant Martí,3,Diagonal Mar i el Front Marítim del Poblenou,437.4,69,945,2021
10,Total. Milers d'euros,Sant Martí,3,el Besòs i el Maresme,232.7,70,946,2021
10,Total. Milers d'euros,Sant Martí,3,Provençals del Poblenou,242.1,71,947,2021
10,Total. Milers d'euros,Sant Martí,3,Sant Martí de Provençals,175.5,72,948,2021
10,Total. Milers d'euros,Sant Martí,3,la Verneda i la Pau,168.9,73,949,2021
1,Nou. Milers d'euros,Ciutat Vella,3,el Raval,--,1,950,2021
1,Nou. Milers d'euros,Ciutat Vella,3,el Barri Gòtic,--,2,951,2021
1,Nou. Milers d'euros,Ciutat Vella,3,la Barceloneta,104.5,3,952,2021
1,Nou. Milers d'euros,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",542.5,4,953,2021
2,Nou. Milers d'euros,Eixample,3,el Fort Pienc,--,5,954,2021
2,Nou. Milers d'euros,Eixample,3,la Sagrada Família,286.0,6,955,2021
2,Nou. Milers d'euros,Eixample,3,la Dreta de l'Eixample,1092.5,7,956,2021
2,Nou. Milers d'euros,Eixample,3,l'Antiga Esquerra de l'Eixample,573.0,8,957,2021
2,Nou. Milers d'euros,Eixample,3,la Nova Esquerra de l'Eixample,318.8,9,958,2021
2,Nou. Milers d'euros,Eixample,3,Sant Antoni,--,10,959,2021
3,Nou. Milers d'euros,Sants-Montjuïc,3,el Poble Sec,--,11,960,2021
3,Nou. Milers d'euros,Sants-Montjuïc,3,la Marina del Prat Vermell,--,12,961,2021
3,Nou. Milers d'euros,Sants-Montjuïc,3,la Marina de Port,--,13,962,2021
3,Nou. Milers d'euros,Sants-Montjuïc,3,la Font de la Guatlla,350.8,14,963,2021
3,Nou. Milers d'euros,Sants-Montjuïc,3,Hostafrancs,278.6,15,964,2021
3,Nou. Milers d'euros,Sants-Montjuïc,3,la Bordeta,--,16,965,2021
3,Nou. Milers d'euros,Sants-Montjuïc,3,Sants - Badal,--,17,966,2021
3,Nou. Milers d'euros,Sants-Montjuïc,3,Sants,251.0,18,967,2021
4,Nou. Milers d'euros,Les Corts,3,les Corts,530.6,19,968,2021
4,Nou. Milers d'euros,Les Corts,3,la Maternitat i Sant Ramon,--,20,969,2021
4,Nou. Milers d'euros,Les Corts,3,Pedralbes,544.3,21,970,2021
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",--,22,971,2021
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,3,Sarrià,710.0,23,972,2021
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,3,les Tres Torres,--,24,973,2021
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,3,Sant Gervasi - la Bonanova,933.6,25,974,2021
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,3,Sant Gervasi - Galvany,603.9,26,975,2021
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,3,el Putxet i el Farró,470.0,27,976,2021
6,Nou. Milers d'euros,Gràcia,3,Vallcarca i els Penitents,377.6,28,977,2021
6,Nou. Milers d'euros,Gràcia,3,el Coll,283.1,29,978,2021
6,Nou. Milers d'euros,Gràcia,3,la Salut,--,30,979,2021
6,Nou. Milers d'euros,Gràcia,3,la Vila de Gràcia,--,31,980,2021
6,Nou. Milers d'euros,Gràcia,3,el Camp d'en Grassot i Gràcia Nova,--,32,981,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,el Baix Guinardó,--,33,982,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,Can Baró,--,34,983,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,el Guinardó,368.4,35,984,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,la Font d'en Fargues,--,36,985,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,el Carmel,109.5,37,986,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,la Teixonera,69.3,38,987,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,Sant Genís dels Agudells,154.2,39,988,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,Montbau,155.0,40,989,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,la Vall d'Hebron,--,41,990,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,la Clota,--,42,991,2021
7,Nou. Milers d'euros,Horta-Guinardó,3,Horta,250.2,43,992,2021
8,Nou. Milers d'euros,Nou Barris,3,Vilapicina i la Torre Llobeta,255.0,44,993,2021
8,Nou. Milers d'euros,Nou Barris,3,Porta,--,45,994,2021
8,Nou. Milers d'euros,Nou Barris,3,el Turó de la Peira,--,46,995,2021
8,Nou. Milers d'euros,Nou Barris,3,Can Peguera,--,47,996,2021
8,Nou. Milers d'euros,Nou Barris,3,les Roquetes,--,50,999,2021
8,Nou. Milers d'euros,Nou Barris,3,Verdun,206.2,51,1000,2021
8,Nou. Milers d'euros,Nou Barris,3,la Prosperitat,--,52,1001,2021
8,Nou. Milers d'euros,Nou Barris,3,la Trinitat Nova,--,53,1002,2021
8,Nou. Milers d'euros,Nou Barris,3,Torre Baró,--,54,1003,2021
8,Nou. Milers d'euros,Nou Barris,3,Ciutat Meridiana,--,55,1004,2021
8,Nou. Milers d'euros,Nou Barris,3,Vallbona,--,56,1005,2021
9,Nou. Milers d'euros,Sant Andreu,3,la Trinitat Vella,--,57,1006,2021
9,Nou. Milers d'euros,Sant Andreu,3,Baró de Viver,--,58,1007,2021
9,Nou. Milers d'euros,Sant Andreu,3,el Bon Pastor,--,59,1008,2021
9,Nou. Milers d'euros,Sant Andreu,3,Sant Andreu,366.8,60,1009,2021
9,Nou. Milers d'euros,Sant Andreu,3,la Sagrera,--,61,1010,2021
9,Nou. Milers d'euros,Sant Andreu,3,el Congrés i els Indians,292.0,62,1011,2021
9,Nou. Milers d'euros,Sant Andreu,3,Navas,--,63,1012,2021
10,Nou. Milers d'euros,Sant Martí,3,el Camp de l'Arpa del Clot,--,64,1013,2021
10,Nou. Milers d'euros,Sant Martí,3,el Clot,--,65,1014,2021
10,Nou. Milers d'euros,Sant Martí,3,el Parc i la Llacuna del Poblenou,486.1,66,1015,2021
10,Nou. Milers d'euros,Sant Martí,3,la Vila Olímpica del Poblenou,418.8,67,1016,2021
10,Nou. Milers d'euros,Sant Martí,3,el Poblenou,493.6,68,1017,2021
10,Nou. Milers d'euros,Sant Martí,3,Diagonal Mar i el Front Marítim del Poblenou,--,69,1018,2021
10,Nou. Milers d'euros,Sant Martí,3,el Besòs i el Maresme,395.4,70,1019,2021
10,Nou. Milers d'euros,Sant Martí,3,Provençals del Poblenou,219.0,71,1020,2021
10,Nou. Milers d'euros,Sant Martí,3,Sant Martí de Provençals,--,72,1021,2021
10,Nou. Milers d'euros,Sant Martí,3,la Verneda i la Pau,--,73,1022,2021
1,Usat. Milers d'euros,Ciutat Vella,3,el Raval,168.9,1,1023,2021
1,Usat. Milers d'euros,Ciutat Vella,3,el Barri Gòtic,359.5,2,1024,2021
1,Usat. Milers d'euros,Ciutat Vella,3,la Barceloneta,248.2,3,1025,2021
1,Usat. Milers d'euros,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",315.1,4,1026,2021
2,Usat. Milers d'euros,Eixample,3,el Fort Pienc,332.3,5,1027,2021
2,Usat. Milers d'euros,Eixample,3,la Sagrada Família,295.3,6,1028,2021
2,Usat. Milers d'euros,Eixample,3,la Dreta de l'Eixample,756.2,7,1029,2021
2,Usat. Milers d'euros,Eixample,3,l'Antiga Esquerra de l'Eixample,471.6,8,1030,2021
2,Usat. Milers d'euros,Eixample,3,la Nova Esquerra de l'Eixample,374.9,9,1031,2021
2,Usat. Milers d'euros,Eixample,3,Sant Antoni,520.8,10,1032,2021
3,Usat. Milers d'euros,Sants-Montjuïc,3,el Poble Sec,307.5,11,1033,2021
3,Usat. Milers d'euros,Sants-Montjuïc,3,la Marina del Prat Vermell,228.0,12,1034,2021
3,Usat. Milers d'euros,Sants-Montjuïc,3,la Marina de Port,264.2,13,1035,2021
3,Usat. Milers d'euros,Sants-Montjuïc,3,la Font de la Guatlla,254.7,14,1036,2021
3,Usat. Milers d'euros,Sants-Montjuïc,3,Hostafrancs,260.2,15,1037,2021
3,Usat. Milers d'euros,Sants-Montjuïc,3,la Bordeta,241.3,16,1038,2021
3,Usat. Milers d'euros,Sants-Montjuïc,3,Sants - Badal,206.7,17,1039,2021
3,Usat. Milers d'euros,Sants-Montjuïc,3,Sants,252.6,18,1040,2021
4,Usat. Milers d'euros,Les Corts,3,les Corts,398.8,19,1041,2021
4,Usat. Milers d'euros,Les Corts,3,la Maternitat i Sant Ramon,420.0,20,1042,2021
4,Usat. Milers d'euros,Les Corts,3,Pedralbes,1145.4,21,1043,2021
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",615.0,22,1044,2021
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,Sarrià,833.8,23,1045,2021
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,les Tres Torres,929.3,24,1046,2021
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,Sant Gervasi - la Bonanova,941.9,25,1047,2021
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,Sant Gervasi - Galvany,878.8,26,1048,2021
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,3,el Putxet i el Farró,403.2,27,1049,2021
6,Usat. Milers d'euros,Gràcia,3,Vallcarca i els Penitents,374.4,28,1050,2021
6,Usat. Milers d'euros,Gràcia,3,el Coll,219.2,29,1051,2021
6,Usat. Milers d'euros,Gràcia,3,la Salut,352.8,30,1052,2021
6,Usat. Milers d'euros,Gràcia,3,la Vila de Gràcia,338.0,31,1053,2021
6,Usat. Milers d'euros,Gràcia,3,el Camp d'en Grassot i Gràcia Nova,336.3,32,1054,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,el Baix Guinardó,298.0,33,1055,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,Can Baró,318.8,34,1056,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,el Guinardó,230.5,35,1057,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,la Font d'en Fargues,304.5,36,1058,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,el Carmel,151.6,37,1059,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,la Teixonera,211.2,38,1060,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,Sant Genís dels Agudells,202.9,39,1061,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,Montbau,133.6,40,1062,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,la Vall d'Hebron,205.7,41,1063,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,la Clota,--,42,1064,2021
7,Usat. Milers d'euros,Horta-Guinardó,3,Horta,191.9,43,1065,2021
8,Usat. Milers d'euros,Nou Barris,3,Vilapicina i la Torre Llobeta,202.2,44,1066,2021
8,Usat. Milers d'euros,Nou Barris,3,Porta,174.7,45,1067,2021
8,Usat. Milers d'euros,Nou Barris,3,el Turó de la Peira,196.5,46,1068,2021
8,Usat. Milers d'euros,Nou Barris,3,Can Peguera,--,47,1069,2021
8,Usat. Milers d'euros,Nou Barris,3,la Guineueta,216.9,48,1070,2021
8,Usat. Milers d'euros,Nou Barris,3,Canyelles,131.8,49,1071,2021
8,Usat. Milers d'euros,Nou Barris,3,les Roquetes,105.0,50,1072,2021
8,Usat. Milers d'euros,Nou Barris,3,Verdun,147.4,51,1073,2021
8,Usat. Milers d'euros,Nou Barris,3,la Prosperitat,200.2,52,1074,2021
8,Usat. Milers d'euros,Nou Barris,3,la Trinitat Nova,86.3,53,1075,2021
8,Usat. Milers d'euros,Nou Barris,3,Torre Baró,--,54,1076,2021
8,Usat. Milers d'euros,Nou Barris,3,Ciutat Meridiana,94.0,55,1077,2021
8,Usat. Milers d'euros,Nou Barris,3,Vallbona,--,56,1078,2021
9,Usat. Milers d'euros,Sant Andreu,3,la Trinitat Vella,126.2,57,1079,2021
9,Usat. Milers d'euros,Sant Andreu,3,Baró de Viver,--,58,1080,2021
9,Usat. Milers d'euros,Sant Andreu,3,el Bon Pastor,145.9,59,1081,2021
9,Usat. Milers d'euros,Sant Andreu,3,Sant Andreu,353.0,60,1082,2021
9,Usat. Milers d'euros,Sant Andreu,3,la Sagrera,202.3,61,1083,2021
9,Usat. Milers d'euros,Sant Andreu,3,el Congrés i els Indians,268.1,62,1084,2021
9,Usat. Milers d'euros,Sant Andreu,3,Navas,256.1,63,1085,2021
10,Usat. Milers d'euros,Sant Martí,3,el Camp de l'Arpa del Clot,260.0,64,1086,2021
10,Usat. Milers d'euros,Sant Martí,3,el Clot,259.9,65,1087,2021
10,Usat. Milers d'euros,Sant Martí,3,el Parc i la Llacuna del Poblenou,338.4,66,1088,2021
10,Usat. Milers d'euros,Sant Martí,3,la Vila Olímpica del Poblenou,607.8,67,1089,2021
10,Usat. Milers d'euros,Sant Martí,3,el Poblenou,334.8,68,1090,2021
10,Usat. Milers d'euros,Sant Martí,3,Diagonal Mar i el Front Marítim del Poblenou,449.0,69,1091,2021
10,Usat. Milers d'euros,Sant Martí,3,el Besòs i el Maresme,118.8,70,1092,2021
10,Usat. Milers d'euros,Sant Martí,3,Provençals del Poblenou,245.9,71,1093,2021
10,Usat. Milers d'euros,Sant Martí,3,Sant Martí de Provençals,175.5,72,1094,2021
10,Usat. Milers d'euros,Sant Martí,3,la Verneda i la Pau,171.2,73,1095,2021
1,Total. Euros/m2 construït,Ciutat Vella,3,el Raval,2817.8,1,1096,2021
1,Total. Euros/m2 construït,Ciutat Vella,3,el Barri Gòtic,4582.8,2,1097,2021
1,Total. Euros/m2 construït,Ciutat Vella,3,la Barceloneta,4543.2,3,1098,2021
1,Total. Euros/m2 construït,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",4297.1,4,1099,2021
2,Total. Euros/m2 construït,Eixample,3,el Fort Pienc,4057.8,5,1100,2021
2,Total. Euros/m2 construït,Eixample,3,la Sagrada Família,3944.9,6,1101,2021
2,Total. Euros/m2 construït,Eixample,3,la Dreta de l'Eixample,5840.9,7,1102,2021
2,Total. Euros/m2 construït,Eixample,3,l'Antiga Esquerra de l'Eixample,5447.1,8,1103,2021
2,Total. Euros/m2 construït,Eixample,3,la Nova Esquerra de l'Eixample,4351.5,9,1104,2021
2,Total. Euros/m2 construït,Eixample,3,Sant Antoni,5447.5,10,1105,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,3,el Poble Sec,4663.0,11,1106,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,3,la Marina del Prat Vermell,2783.5,12,1107,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,3,la Marina de Port,3453.7,13,1108,2021
10,Total. Euros/m2 construït,Sant Martí,3,el Poblenou,4882.2,68,1163,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,3,la Font de la Guatlla,3680.6,14,1109,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,3,Hostafrancs,3645.2,15,1110,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,3,la Bordeta,3756.6,16,1111,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,3,Sants - Badal,3787.7,17,1112,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,3,Sants,3611.0,18,1113,2021
4,Total. Euros/m2 construït,Les Corts,3,les Corts,4742.5,19,1114,2021
4,Total. Euros/m2 construït,Les Corts,3,la Maternitat i Sant Ramon,4992.2,20,1115,2021
4,Total. Euros/m2 construït,Les Corts,3,Pedralbes,6915.7,21,1116,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",3655.9,22,1117,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sarrià,6481.5,23,1118,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,les Tres Torres,6231.7,24,1119,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - la Bonanova,7618.4,25,1120,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - Galvany,6294.0,26,1121,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,3,el Putxet i el Farró,4683.9,27,1122,2021
6,Total. Euros/m2 construït,Gràcia,3,Vallcarca i els Penitents,3929.1,28,1123,2021
6,Total. Euros/m2 construït,Gràcia,3,el Coll,3129.9,29,1124,2021
6,Total. Euros/m2 construït,Gràcia,3,la Salut,4140.0,30,1125,2021
6,Total. Euros/m2 construït,Gràcia,3,la Vila de Gràcia,4203.3,31,1126,2021
6,Total. Euros/m2 construït,Gràcia,3,el Camp d'en Grassot i Gràcia Nova,4416.2,32,1127,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,el Baix Guinardó,3878.5,33,1128,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,Can Baró,3247.7,34,1129,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,el Guinardó,3715.5,35,1130,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,la Font d'en Fargues,3672.4,36,1131,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,el Carmel,2287.5,37,1132,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,la Teixonera,2025.0,38,1133,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,Sant Genís dels Agudells,2718.6,39,1134,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,Montbau,2459.0,40,1135,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,la Vall d'Hebron,3495.6,41,1136,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,la Clota,--,42,1137,2021
7,Total. Euros/m2 construït,Horta-Guinardó,3,Horta,2706.5,43,1138,2021
8,Total. Euros/m2 construït,Nou Barris,3,Vilapicina i la Torre Llobeta,2865.4,44,1139,2021
8,Total. Euros/m2 construït,Nou Barris,3,Porta,2992.3,45,1140,2021
8,Total. Euros/m2 construït,Nou Barris,3,el Turó de la Peira,2808.7,46,1141,2021
8,Total. Euros/m2 construït,Nou Barris,3,Can Peguera,--,47,1142,2021
8,Total. Euros/m2 construït,Nou Barris,3,la Guineueta,2548.8,48,1143,2021
8,Total. Euros/m2 construït,Nou Barris,3,Canyelles,1894.1,49,1144,2021
8,Total. Euros/m2 construït,Nou Barris,3,les Roquetes,1743.4,50,1145,2021
8,Total. Euros/m2 construït,Nou Barris,3,Verdun,2356.2,51,1146,2021
8,Total. Euros/m2 construït,Nou Barris,3,la Prosperitat,2936.1,52,1147,2021
8,Total. Euros/m2 construït,Nou Barris,3,la Trinitat Nova,1822.8,53,1148,2021
8,Total. Euros/m2 construït,Nou Barris,3,Torre Baró,--,54,1149,2021
8,Total. Euros/m2 construït,Nou Barris,3,Ciutat Meridiana,1485.3,55,1150,2021
8,Total. Euros/m2 construït,Nou Barris,3,Vallbona,--,56,1151,2021
9,Total. Euros/m2 construït,Sant Andreu,3,la Trinitat Vella,1926.1,57,1152,2021
9,Total. Euros/m2 construït,Sant Andreu,3,Baró de Viver,--,58,1153,2021
9,Total. Euros/m2 construït,Sant Andreu,3,el Bon Pastor,2227.8,59,1154,2021
9,Total. Euros/m2 construït,Sant Andreu,3,Sant Andreu,3665.7,60,1155,2021
9,Total. Euros/m2 construït,Sant Andreu,3,la Sagrera,3160.5,61,1156,2021
9,Total. Euros/m2 construït,Sant Andreu,3,el Congrés i els Indians,3546.4,62,1157,2021
9,Total. Euros/m2 construït,Sant Andreu,3,Navas,2991.0,63,1158,2021
10,Total. Euros/m2 construït,Sant Martí,3,el Camp de l'Arpa del Clot,3510.5,64,1159,2021
10,Total. Euros/m2 construït,Sant Martí,3,el Clot,3297.4,65,1160,2021
10,Total. Euros/m2 construït,Sant Martí,3,el Parc i la Llacuna del Poblenou,4218.7,66,1161,2021
10,Total. Euros/m2 construït,Sant Martí,3,la Vila Olímpica del Poblenou,5317.9,67,1162,2021
10,Total. Euros/m2 construït,Sant Martí,3,Diagonal Mar i el Front Marítim del Poblenou,4723.3,69,1164,2021
10,Total. Euros/m2 construït,Sant Martí,3,el Besòs i el Maresme,2965.0,70,1165,2021
10,Total. Euros/m2 construït,Sant Martí,3,Provençals del Poblenou,3336.9,71,1166,2021
10,Total. Euros/m2 construït,Sant Martí,3,Sant Martí de Provençals,2599.2,72,1167,2021
10,Total. Euros/m2 construït,Sant Martí,3,la Verneda i la Pau,2370.0,73,1168,2021
1,Nou. Euros/m2 construït,Ciutat Vella,3,el Raval,--,1,1169,2021
1,Nou. Euros/m2 construït,Ciutat Vella,3,el Barri Gòtic,--,2,1170,2021
1,Nou. Euros/m2 construït,Ciutat Vella,3,la Barceloneta,3268.8,3,1171,2021
1,Nou. Euros/m2 construït,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",6271.6,4,1172,2021
2,Nou. Euros/m2 construït,Eixample,3,el Fort Pienc,--,5,1173,2021
2,Nou. Euros/m2 construït,Eixample,3,la Sagrada Família,4312.0,6,1174,2021
2,Nou. Euros/m2 construït,Eixample,3,la Dreta de l'Eixample,9664.4,7,1175,2021
2,Nou. Euros/m2 construït,Eixample,3,l'Antiga Esquerra de l'Eixample,7082.5,8,1176,2021
2,Nou. Euros/m2 construït,Eixample,3,la Nova Esquerra de l'Eixample,3755.2,9,1177,2021
2,Nou. Euros/m2 construït,Eixample,3,Sant Antoni,--,10,1178,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,el Poble Sec,--,11,1179,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,la Marina del Prat Vermell,--,12,1180,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,la Marina de Port,--,13,1181,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,la Font de la Guatlla,3925.8,14,1182,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,Hostafrancs,3887.7,15,1183,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,la Bordeta,--,16,1184,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,Sants - Badal,--,17,1185,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,3,Sants,5802.7,18,1186,2021
4,Nou. Euros/m2 construït,Les Corts,3,les Corts,6364.4,19,1187,2021
4,Nou. Euros/m2 construït,Les Corts,3,la Maternitat i Sant Ramon,--,20,1188,2021
4,Nou. Euros/m2 construït,Les Corts,3,Pedralbes,6411.7,21,1189,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",--,22,1190,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sarrià,7904.1,23,1191,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,les Tres Torres,--,24,1192,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - la Bonanova,7691.8,25,1193,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,Sant Gervasi - Galvany,5670.7,26,1194,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,3,el Putxet i el Farró,6626.5,27,1195,2021
6,Nou. Euros/m2 construït,Gràcia,3,Vallcarca i els Penitents,3937.9,28,1196,2021
6,Nou. Euros/m2 construït,Gràcia,3,el Coll,3603.9,29,1197,2021
6,Nou. Euros/m2 construït,Gràcia,3,la Salut,--,30,1198,2021
6,Nou. Euros/m2 construït,Gràcia,3,la Vila de Gràcia,--,31,1199,2021
6,Nou. Euros/m2 construït,Gràcia,3,el Camp d'en Grassot i Gràcia Nova,--,32,1200,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,3,el Baix Guinardó,--,33,1201,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,3,Can Baró,--,34,1202,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,3,el Guinardó,5089.0,35,1203,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,3,la Font d'en Fargues,--,36,1204,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,3,el Carmel,1666.9,37,1205,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,3,la Teixonera,1229.6,38,1206,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,3,Sant Genís dels Agudells,2341.1,39,1207,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,3,Montbau,2742.8,40,1208,2021
